구,동,단지명,공시제곱미터당가_중위,호수,면적타입수
노원구,상계동,필하우스10차,3717409,10,3
노원구,상계동,하나빌라,5510204,3,3
노원구,상계동,하나빌리지,2308499,9,2
노원구,상계동,하얀빌라,4972375,9,8
노원구,상계동,하우스태리,3331659,7,4
노원구,상계동,학진복합타운,3579993,7,6
노원구,상계동,한샘빌라,2544161,8,2
노원구,상계동,한성빌라,2595338,27,2
노원구,상계동,한성빌라(1048-74),1946870,14,8
노원구,상계동,한성아트빌라,2361199,9,2
노원구,상계동,한성하이츠빌라,2227101,12,5
노원구,상계동,한솔그랑빌,2353149,11,5
노원구,상계동,한솔그랑빌101동,2805486,8,2
노원구,상계동,한솔그랑빌102동,2389154,6,2
노원구,상계동,한솔그랑빌103동,2739055,8,4
노원구,상계동,한솔그랑빌A동B동,2745098,16,6
노원구,상계동,한솔빌라A,2382846,10,5
노원구,상계동,한솔빌라B,2370115,10,5
노원구,상계동,"한솔쉐르빌A,B",2459580,16,4
노원구,상계동,한신1차,4429206,420,3
노원구,상계동,한신2차,4274611,471,3
노원구,상계동,한신3차,4539543,348,2
노원구,상계동,한신4차,3925035,397,1
노원구,상계동,한신빌라,2877868,19,11
노원구,상계동,한신빌라(581-20),2739303,12,6
노원구,상계동,한신빌라A,2220899,16,3
노원구,상계동,한신빌라B,2344992,20,4
노원구,상계동,한신빌라C,2338052,6,2
노원구,상계동,한신빌라트,2856618,12,3
노원구,상계동,한신휴플러스(한신빌라),2691407,47,5
노원구,상계동,한양,5130773,492,2
노원구,상계동,한양그린빌,4306829,8,4
노원구,상계동,한우리타운가동,4553492,12,6
노원구,상계동,한우리타운나동,4770964,12,8
노원구,상계동,한윤파이낸스,4159099,9,3
노원구,상계동,한일유앤아이,6463249,305,3
노원구,상계동,한일주택,2651944,10,4
노원구,상계동,한진빌라,3028525,18,15
노원구,상계동,한창늘푸른,3076194,19,2
노원구,상계동,한터랑(169-121),3210617,12,4
노원구,상계동,한터랑(581-47),3372972,8,4
노원구,상계동,해광주택,2816901,7,5
노원구,상계동,해밀1동,3868053,10,5
노원구,상계동,해밀2동,3956301,10,7
노원구,상계동,해오름아트빌A동,3194235,10,2
노원구,상계동,해오름아트빌B동,2776437,10,3
노원구,상계동,해오름아트빌C동,3220358,10,3
노원구,상계동,해피리움,4207436,17,7
노원구,상계동,혁구빌라A동B동,2319359,18,6
노원구,상계동,현대2차,4305757,465,2
노원구,상계동,현대4차,3953406,106,1
노원구,상계동,현대그랑빌,2492384,14,6
노원구,상계동,현대그린빌라,3953488,16,11
노원구,상계동,현대맨션A,2640086,4,3
노원구,상계동,현대맨션B,2589331,8,1
노원구,상계동,현대베스트빌,2830891,16,9
노원구,상계동,현대베스트빌A동,5868196,10,6
노원구,상계동,현대베스트빌B동,3945614,7,5
노원구,상계동,현대베스트빌C동,6579362,4,3
노원구,상계동,현대빌라,3558797,9,3
노원구,상계동,현대빌라1차,3600000,17,4
노원구,상계동,현대빌라2차,3744798,17,11
노원구,상계동,현대아트빌,3353792,14,6
노원구,상계동,현대주택,3181253,5,2
노원구,상계동,현대주택(581-213),2666999,10,3
노원구,상계동,현대하이츠,4728720,15,9
노원구,상계동,현대하이츠빌라,2246928,10,5
노원구,상계동,현대하이츠빌라1차,3968620,18,5
노원구,상계동,형제빌라,2525252,9,4
노원구,상계동,형제아트빌A동,3871718,14,2
노원구,상계동,형제아트빌B동,3799019,5,4
노원구,상계동,혜원빌라,2239140,7,5
노원구,상계동,호경주택,2377880,9,3
노원구,상계동,호암빌라,2324016,13,4
노원구,상계동,"호암아트빌라가,나",2392667,19,8
노원구,상계동,호연빌라,3208065,29,11
노원구,상계동,호연빌라(1389-3),3877229,8,3
노원구,상계동,호연빌리지,3084323,18,8
노원구,상계동,홍익빌라가동,4787093,5,3
노원구,상계동,홍익빌라나동,6021409,6,3
노원구,상계동,홍진그린맨션7차,3538264,15,9
노원구,상계동,홍진그린빌라8차,3685368,18,7
노원구,상계동,화이트빌,5216857,12,5
노원구,상계동,황제빌라,2284237,9,3
노원구,상계동,휴먼럭스빌(1355-5),5379671,29,6
노원구,상계동,휴플러스,3689438,4,1
노원구,상계동,흥복그린빌라,2677857,10,2
노원구,상계동,흥안빌라A동,4222972,6,1
노원구,상계동,흥안빌라B동,4204451,6,1
노원구,상계동,희락,3567475,34,2
노원구,상계동,희망빌라,2440115,20,9
노원구,상계동,힐스타빌상계,6516494,16,5
노원구,상계동,힐하우스,3276252,8,1
노원구,월계동,(21-16),2145214,3,2
노원구,월계동,(26-24),3590900,4,1
노원구,월계동,(270-8),2569444,16,2
노원구,월계동,(271-10),2302904,15,3
노원구,월계동,(272-59),2432138,12,3
노원구,월계동,(272-62),2516814,12,3
노원구,월계동,(274-46),2518628,6,4
노원구,월계동,(292-18),2077513,3,1
노원구,월계동,(376-63),2622484,4,1
노원구,월계동,(376-7),4462116,12,4
노원구,월계동,(382-14),1891891,9,5
노원구,월계동,(382-22),4648985,14,6
노원구,월계동,(382-25),3054916,5,4
노원구,월계동,(382-35),2460488,4,1
노원구,월계동,(382-50),2612195,4,1
노원구,월계동,(390-15),2613452,3,1
노원구,월계동,(390-16),3051422,3,1
노원구,월계동,(390-17),2481891,2,1
노원구,월계동,(392-65),2336787,4,2
노원구,월계동,(392-77),2587412,7,3
노원구,월계동,(402-26),2652771,13,11
노원구,월계동,(402-57),2489138,6,2
노원구,월계동,(429-31),4941995,19,4
노원구,월계동,(429-32),2338255,4,2
노원구,월계동,(429-72),2338255,4,2
노원구,월계동,(429-73),2266556,3,2
노원구,월계동,(429-8),5173137,13,3
노원구,월계동,(432-8),2414334,4,1
노원구,월계동,(447-3),2115832,6,2
노원구,월계동,(447-38),2174894,5,2
노원구,월계동,(465-16),4919972,16,8
노원구,월계동,(472-1),2606587,2,1
노원구,월계동,(472-26),3270564,6,1
노원구,월계동,(472-27),2834489,6,1
노원구,월계동,(472-34),2793083,4,1
노원구,월계동,(473-1),4956204,15,8
노원구,월계동,(473-10),3221018,9,6
노원구,월계동,(473-8),2383075,8,4
노원구,월계동,(475-19),3101730,6,5
노원구,월계동,(476-12),2985303,5,3
노원구,월계동,(496-17),2531205,4,2
노원구,월계동,(496-43),2923564,4,2
노원구,월계동,(496-52),4435261,15,3
노원구,월계동,(500-2),2439024,4,1
노원구,월계동,(500-34),2876995,4,2
노원구,월계동,(500-35),3104163,4,2
노원구,월계동,(500-36),2715444,4,3
노원구,월계동,(500-9),2187301,4,1
노원구,월계동,(502-5),4840574,14,7
노원구,월계동,(534-10),5910543,9,2
노원구,월계동,(534-136),1991247,6,1
노원구,월계동,(534-144),2608011,6,3
노원구,월계동,(534-145),1984325,7,3
노원구,월계동,(534-152),2044180,3,2
노원구,월계동,(534-157),2041307,6,2
노원구,월계동,(534-161),3349414,4,2
노원구,월계동,(534-192),3845097,13,8
노원구,월계동,(534-219),1784295,7,2
노원구,월계동,(534-25),2268350,9,3
노원구,월계동,(534-26),2131100,10,4
노원구,월계동,(534-39),3645217,16,4
노원구,월계동,(534-53),1961225,4,2
노원구,월계동,(534-82),1846246,6,5
노원구,월계동,(534-85),2072180,9,7
노원구,월계동,(55-9),3271298,6,4
노원구,월계동,(63-6),2144719,3,1
노원구,월계동,(64-19),2235235,6,2
노원구,월계동,(68-109),4466666,11,7
노원구,월계동,(68-112),2954491,7,5
노원구,월계동,(69-1),2793594,3,3
노원구,월계동,(69-10),3549102,4,1
노원구,월계동,(69-12),2856564,6,1
노원구,월계동,(69-14),2726505,4,2
노원구,월계동,(69-17),2662561,2,1
노원구,월계동,(69-8),2883645,4,1
노원구,월계동,(신)신우빌라,2524239,75,6
노원구,월계동,534-133,3469181,9,5
노원구,월계동,534-18,4247835,8,1
노원구,월계동,534-208,3306191,10,2
노원구,월계동,MAIBAUM,5086848,29,3
노원구,월계동,가든빌딩(429-5),5018546,18,3
노원구,월계동,건양노블레스빌,4990609,132,1
노원구,월계동,경동하이츠,3178052,7,4
노원구,월계동,경모아트빌라12차,2292370,8,3
노원구,월계동,경원빌라1동,2590140,12,4
노원구,월계동,경원빌라2동,2590973,12,4
노원구,월계동,광운(가)빌라,2717422,9,2
노원구,월계동,광운(나)빌라,2691759,6,1
노원구,월계동,광운(다)빌라,2738540,6,2
노원구,월계동,광운(라)빌라,2675639,6,2
노원구,월계동,광운(마)빌라,2643699,6,2
노원구,월계동,광운(바)빌라,2728310,6,1
노원구,월계동,광운(사)빌라,2676709,6,1
노원구,월계동,광운(아)빌라,2711499,6,2
노원구,월계동,광운InternationalHouse,2791440,16,2
노원구,월계동,그랜드빌라,2699122,10,2
노원구,월계동,그린빌라,2314178,8,4
노원구,월계동,극동,3745048,199,3
노원구,월계동,금강팰리스,4533001,13,3
노원구,월계동,길안빌라,2994367,13,6
노원구,월계동,꿈의숲SKVIEW,6617214,504,2
노원구,월계동,낙원빌라,2208975,8,5
노원구,월계동,네오하임(NEOHEIM),6039325,14,3
노원구,월계동,녹천역두산위브아파트,5458502,270,3
노원구,월계동,뉴신아빌라,2753378,17,7
노원구,월계동,대동,5120481,258,3
노원구,월계동,대동하이츠빌라,2952167,10,4
노원구,월계동,대림그린빌,2256096,8,3
노원구,월계동,대명빌라,2608280,18,3
노원구,월계동,대명하이빌,3408933,8,4
노원구,월계동,대성빌라트,3146881,12,8
노원구,월계동,대성파크빌,3207862,8,3
노원구,월계동,대우,4140828,344,2
노원구,월계동,더보아트빌,3231209,17,5
노원구,월계동,더하우스인(534-17),4056568,11,5
노원구,월계동,더하우스인(534-22),3767983,11,5
노원구,월계동,덕산SUN빌리지(534-105),2894450,9,5
노원구,월계동,돌산그린빌라,2366609,6,1
노원구,월계동,동광빌라가동,2682056,8,4
노원구,월계동,동광빌라나동,2758859,8,3
노원구,월계동,동산라이프,2845528,6,1
노원구,월계동,동산빌딩,2802859,3,3
노원구,월계동,동산빌라B,2006353,6,2
노원구,월계동,동산주택1,2734777,8,1
노원구,월계동,동산주택2,2734274,8,2
노원구,월계동,동성네스트,2857730,28,10
노원구,월계동,동성네스트(913-0),2694610,21,11
노원구,월계동,동신,4689035,864,8
노원구,월계동,동신빌라(438),2998201,27,3
노원구,월계동,동신빌라(475-2),3373748,21,3
노원구,월계동,동원베네스트,5129147,205,2
노원구,월계동,동행빌라,3491525,6,4
노원구,월계동,동훈쉐르빌,2301255,6,3
노원구,월계동,두나빌라A동,2635872,8,5
노원구,월계동,두나빌라B동,2616031,8,6
노원구,월계동,두리빌,5940315,10,3
노원구,월계동,라인빌,3876827,10,7
노원구,월계동,로하스타운,3042184,8,1
노원구,월계동,롯데캐슬루나,6271680,850,3
노원구,월계동,리엄하우스,3617723,3,1
노원구,월계동,맥길하우스,2723431,8,5
노원구,월계동,모아빌,5759341,16,2
노원구,월계동,모아빌(37-10),4749864,10,3
노원구,월계동,목화빌라,2325901,8,2
노원구,월계동,목화빌라트A동,3033151,8,5
노원구,월계동,목화빌라트B동,3037184,8,1
노원구,월계동,무지개파크,2606400,10,1
노원구,월계동,미광빌딩,2980922,6,3
노원구,월계동,미륭,8022533,1050,1
노원구,월계동,미성,8236936,1620,2
노원구,월계동,미성빌라,3128491,19,3
노원구,월계동,반석스위트빌,3087846,10,3
노원구,월계동,범하하이츠빌라,2872117,19,6
노원구,월계동,사슴1,4809286,1372,3
노원구,월계동,사슴2,4684908,775,3
노원구,월계동,사슴3,5786618,884,3
노원구,월계동,산정빌라,2324461,14,2
노원구,월계동,삼광빌라(534-38),2157564,9,4
노원구,월계동,삼광빌라(911-10),1962151,10,2
노원구,월계동,삼능스페이스향,4828642,48,2
노원구,월계동,삼보,2087382,8,3
노원구,월계동,삼성맨션,3027288,8,3
노원구,월계동,삼성빌리지,2229152,9,3
노원구,월계동,삼성아트빌A동,2939222,7,6
노원구,월계동,삼성아트빌B동,2764026,7,5
노원구,월계동,삼익산장빌라,2753916,18,3
노원구,월계동,삼일시티빌,4158215,28,9
노원구,월계동,삼창,4406474,296,4
노원구,월계동,삼호3,8223573,1260,1
노원구,월계동,삼호4,7054603,910,2
노원구,월계동,서광,5093960,274,3
노원구,월계동,성도아트빌,2440668,10,7
노원구,월계동,성북로얄빌라,2645014,6,2
노원구,월계동,성북맨션,5279265,120,2
노원구,월계동,성북역신도브래뉴,5032783,157,3
노원구,월계동,성원(사슴4),5669070,713,3
노원구,월계동,성진빌딩,3035413,5,4
노원구,월계동,세양청마루,4825970,115,2
노원구,월계동,세움1차,4393389,20,5
노원구,월계동,세움2차,4606825,30,7
노원구,월계동,세종캐슬,3971906,9,2
노원구,월계동,송암,3709078,14,8
노원구,월계동,송암빌라,1801110,6,1
노원구,월계동,송학빌라,2106083,8,1
노원구,월계동,수백재,6001558,7,3
노원구,월계동,숲속그린빌,4395288,5,1
노원구,월계동,쉘HouseⅡ,4065040,11,5
노원구,월계동,스타리버빌,2829720,8,2
노원구,월계동,시원하림스위트,5445807,20,5
노원구,월계동,시즌플러스빌,4138999,13,6
노원구,월계동,신건안고시텔,2824228,8,3
노원구,월계동,신혼빌라,2760811,5,2
노원구,월계동,썬빌하우스,3652173,10,5
노원구,월계동,아트빌,3462696,8,3
노원구,월계동,에이플러스빌,5656682,21,6
노원구,월계동,연세하이빌,2569986,7,3
노원구,월계동,연안주택,4516765,21,8
노원구,월계동,영동빌하우스,2178649,9,6
노원구,월계동,영시티빌,2204585,10,4
노원구,월계동,영진빌라,2120767,8,7
노원구,월계동,영화궁전빌,2365939,9,5
노원구,월계동,오봉빌라,2528619,9,4
노원구,월계동,오성빌라,2098606,10,3
노원구,월계동,왕건빌라,3581363,6,2
노원구,월계동,용성주택,2208089,8,3
노원구,월계동,우남그랜드,5122152,138,1
노원구,월계동,우남푸르미아,4872307,65,3
노원구,월계동,우성빌라,1746031,9,3
노원구,월계동,우신빌라,1957555,6,1
노원구,월계동,우영빌라,2529592,9,2
노원구,월계동,우일주택,2193243,9,2
노원구,월계동,우진빌라,3259803,6,4
노원구,월계동,운강빌라,1828016,10,4
노원구,월계동,운기빌라,2387039,10,2
노원구,월계동,운석아트빌,1993101,7,5
노원구,월계동,월계1단지(임대),4285172,2298,2
노원구,월계동,월계그린빌,3158274,7,3
노원구,월계동,월계그린빌1,2969814,10,5
노원구,월계동,월계그린빌2,3010497,7,3
노원구,월계동,월계동도원그린힐,2522482,8,4
노원구,월계동,월계로즈빌(387),3895034,27,4
노원구,월계동,월계산장,1788321,8,2
노원구,월계동,월계센트럴아이파크,7612660,790,2
노원구,월계동,월계역신도브래뉴,4460836,223,4
